seconds,lateral_velocity,u,v
567299,0.11257723,-0.10245204,0.046660613
567599,0.13520853,-0.12455895,0.052596707
567899,0.15806527,-0.14849512,0.054164838
568199,0.17302819,-0.16274644,0.05875668
568499,0.19854487,-0.1867603,0.06738441
568799,0.21593234,-0.20326711,0.072864674
569099,0.2415422,-0.22930959,0.075893
569399,0.25631258,-0.24478179,0.076013215
569699,0.2606988,-0.24991895,0.07419156
569999,0.30275476,-0.2913579,0.08228617
570299,0.30511135,-0.29526028,0.07690453
570599,0.3261925,-0.3161024,0.08050368
570899,0.324847,-0.3156275,0.0768432
571199,0.37321657,-0.3624204,0.089118324
571499,0.37425587,-0.36585793,0.078838095
571799,0.35956866,-0.35142234,0.07610491
572099,0.36872405,-0.36097392,0.07520151
572399,0.39087886,-0.38345957,0.07579607
572699,0.39061505,-0.3835339,0.07403946
572999,0.4038728,-0.3973435,0.07232834
573299,0.4078887,-0.40250778,0.06603565
573599,0.41249672,-0.4050569,0.077990055
573899,0.41838202,-0.4123027,0.071063414
574199,0.43280426,-0.42763758,0.066675365
574499,0.42625144,-0.4208902,0.06739219
574799,0.42115015,-0.4171851,0.0576546
575099,0.4190843,-0.4151234,0.057482418
575399,0.41230658,-0.41050726,0.038477387
575699,0.40934226,-0.4072168,0.04165997
575999,0.4200621,-0.41726387,0.048404835
576299,0.42261314,-0.42067772,0.040399637
576599,0.4185986,-0.41647726,0.04208892
576899,0.41672257,-0.41487047,0.039244853
577199,0.40027827,-0.39941502,0.026274642
577499,0.41455215,-0.4134811,0.029779993
577799,0.39273646,-0.3920459,0.02327973
578099,0.3786747,-0.3784497,0.013051533
578399,0.38172394,-0.38125736,0.01886744
578699,0.3869549,-0.3869344,0.0039854716
578999,0.3807612,-0.38072315,0.0053832424
579299,0.38214955,-0.38211977,-0.0047686268
579599,0.3756604,-0.3756579,0.0013723862
579899,0.36584198,-0.36582413,-0.0036141223
580199,0.36610278,-0.3660675,-0.005082499
580499,0.36324096,-0.36305892,-0.0114980675
580799,0.36125857,-0.3609489,-0.014954713
581099,0.35909924,-0.35864052,-0.018145166
581399,0.32795388,-0.3272188,-0.021945138
581699,0.34037894,-0.3393862,-0.025977314
581999,0.32431743,-0.32276955,-0.031648703
582299,0.32339793,-0.32219708,-0.027843675
582599,0.30847424,-0.30644858,-0.035293568
582899,0.31305248,-0.3113201,-0.032888576
583199,0.30523068,-0.3035266,-0.032207914
583499,0.3115618,-0.30969387,-0.034065444
583799,0.28522775,-0.28289303,-0.036419593
584099,0.2932604,-0.28997293,-0.043787647
584399,0.29047498,-0.28660145,-0.04727916
584699,0.26824754,-0.26358682,-0.049786884
584999,0.26729426,-0.2633218,-0.04591135
585299,0.24948423,-0.24410026,-0.051550392
585599,0.23909155,-0.23425363,-0.047853995
585899,0.22915106,-0.22219035,-0.05605046
586199,0.23236445,-0.22470504,-0.059168175
586499,0.21092881,-0.2036127,-0.05507117
586799,0.19853838,-0.19041403,-0.056213778
587099,0.21255006,-0.19988826,-0.072264865
587399,0.20094293,-0.18896638,-0.06833568
587699,0.15824525,-0.14784263,-0.056427944
587999,0.14986242,-0.13694572,-0.060865566
588299,0.14412388,-0.12876688,-0.06473628
588599,0.1304163,-0.111636534,-0.06742178
588899,0.1230323,-0.096877754,-0.07583962
589199,0.117616296,-0.08508656,-0.081202656
589499,0.10050005,-0.06394117,-0.07753572
589799,0.0930856,-0.04666221,-0.08054543
590099,0.088962026,-0.035630252,-0.08151519
590399,0.09326745,-0.01810637,-0.09149304
590699,0.08833773,0.0037590216,-0.08825771
590999,0.08774049,0.010015091,-0.087167025
591299,0.093223006,0.023932844,-0.09009854
591599,0.101180896,0.04469475,-0.09077418
591899,0.112481944,0.05999286,-0.09514748
592199,0.12496932,0.085727856,-0.090928905
592499,0.14087887,0.11284583,-0.08433667
592799,0.15038529,0.12549525,-0.082865424
593099,0.16792402,0.1512395,-0.07297323
593399,0.19329087,0.18190008,-0.06537371
593699,0.20584004,0.198685,-0.05379946
593999,0.22495015,0.21967088,-0.048448697
594299,0.23407738,0.22999166,-0.043543685
594599,0.24710655,0.2440238,-0.038910534
594899,0.25806656,0.2550759,-0.03917449
595199,0.2689612,0.2666673,-0.035052493
595499,0.28097644,0.27939054,-0.029810686
595799,0.29793507,0.29705408,-0.02289472
596099,0.3037225,0.30253115,-0.026874756
596399,0.30161327,0.30129763,-0.013794703
596699,0.30177242,0.30094847,-0.022284655
596999,0.31037638,0.3101153,-0.012727294
597299,0.3066415,0.3065582,-0.0071474803
597599,0.32240504,0.32223755,-0.01039148
597899,0.33268702,0.33254054,-0.009871791
598199,0.34236667,0.34234923,-0.0034568822
598499,0.34413147,0.34412986,0.0010512614
598799,0.3563279,0.3562915,-0.00509273
599099,0.3533947,0.3532872,-0.008715876
599399,0.3586344,0.3585556,-0.007518254
599699,0.3750468,0.37501732,-0.0047037657
599999,0.3732894,0.3732735,-0.0034472165
600299,0.38844028,0.3884009,-0.005531229
600599,0.39029256,0.3902889,-0.0016872359
600899,0.38106158,0.381049,0.0030990455
601199,0.3969115,0.3969115,-3.572004e-05
601499,0.3970993,0.397099,0.0004969602
601799,0.39857325,0.39857325,-4.0672545e-05
602099,0.39962372,0.39962322,0.0006245055
602399,0.40646884,0.40646207,-0.0023425322
602699,0.39022967,0.39019883,0.004909012
602999,0.39732337,0.39730772,-0.0035234818
603299,0.42386088,0.42385706,-0.0018009461
603599,0.4050014,0.40499976,0.001149602
603899,0.41013643,0.41010696,-0.0049187844
604199,0.4108098,0.4108078,-0.0012752946
604499,0.41291177,0.41235587,-0.021418877
604799,0.38299742,0.38293198,-0.0070799934
605099,0.3891838,0.38872445,-0.01890408
605399,0.37829247,0.3782461,-0.0059198188
605699,0.38827112,0.3876497,-0.021959046
605999,0.35653728,0.3560319,-0.018976364
606299,0.3727302,0.37224442,-0.01902413
606599,0.37369254,0.37282398,-0.025463952
606899,0.33223403,0.33197746,-0.013055271
607199,0.36015463,0.3596456,-0.019141305
607499,0.35319227,0.35217246,-0.02682034
607799,0.3467902,0.34606427,-0.02242696
608099,0.3515713,0.35136563,-0.012024512
608399,0.32829574,0.32793513,-0.015383463
608699,0.30168575,0.30114642,-0.018031623
608999,0.31426358,0.3137753,-0.017511768
609299,0.31006306,0.3091737,-0.023467584
609599,0.29739884,0.2971348,-0.012530086
609899,0.29502228,0.29383683,-0.026421096
610199,0.29654256,0.29594138,-0.018872755
610499,0.29439175,0.29317734,-0.026712207
610799,0.27740943,0.27702236,-0.014649085
611099,0.2604329,0.25940818,-0.023080064
611399,0.24427094,0.24389052,-0.0136268865
611699,0.22877698,0.22819117,-0.016361462
611999,0.20648259,0.20626839,-0.009403288
612299,0.195102,0.1950131,-0.0058890195
612599,0.1751267,0.17488785,-0.009143471
612899,0.14257377,0.14255585,0.0022610961
613199,0.13524644,0.13519503,0.0037284836
613499,0.11357836,0.11296788,0.011760147
613799,0.17326665,0.17317945,-0.005496345
614099,0.093895435,0.09136592,0.021647692
614399,0.07674857,0.07445073,0.018639531
614699,0.051494997,0.047985848,0.018684031
614999,0.044792503,0.03292063,0.030374344
615299,0.033416294,0.0065509956,0.032767866
615599,0.03714868,-0.008241659,0.036222912
615899,0.05716358,-0.0406852,0.04015457
616199,0.07484828,-0.056542236,0.049043253
616499,0.10341454,-0.085512884,0.058155954
616799,0.12994389,-0.10957072,0.06985466
617099,0.14339134,-0.12920699,0.062182225
617399,0.14358306,-0.13324714,0.053491116
617699,0.1516046,-0.132086,0.07441265
617999,0.16506524,-0.14935456,0.07028335
618299,0.21365352,-0.19924767,0.07712449
618599,0.22759907,-0.21430056,0.076659046
618899,0.2407996,-0.22635163,0.08215466
619199,0.25754768,-0.24265164,0.08631907
619499,0.2609165,-0.24822435,0.08038716
619799,0.28424987,-0.27184248,0.083064094
620099,0.29059598,-0.27794102,0.08482216
620399,0.29804012,-0.28643873,0.0823454
620699,0.30264556,-0.29175627,0.080452524
620999,0.30392364,-0.29408556,0.07670249
621299,0.29630968,-0.2867077,0.07482063
621599,0.3141678,-0.30708873,0.06631679
621899,0.31705266,-0.31071398,0.063080944
622199,0.3202629,-0.31432328,0.061393816
622499,0.31821796,-0.312803,0.058454785
622799,0.3242053,-0.3199165,0.05255977
623099,0.32574657,-0.32132003,0.053518865
623399,0.32961765,-0.32632408,0.046480116
623699,0.31634158,-0.31408575,0.037711084
623999,0.2921514,-0.29029217,0.032907456
624299,0.32909945,-0.326915,0.0378556
624599,0.3194199,-0.3185081,0.02411745
624899,0.32242516,-0.32111683,0.029016413
625199,0.31464672,-0.31361786,0.025424633
625499,0.3219956,-0.32148445,0.01813588
625799,0.32262912,-0.32230994,0.014347839
626099,0.29960963,-0.299304,0.013529296
626399,0.2879918,-0.28781924,0.009967542
626699,0.3146186,-0.31451285,0.008156515
626999,0.307801,-0.30779722,0.0015249412
627299,0.30397606,-0.30397055,-0.0018290097
627599,0.30655774,-0.30654866,-0.0023581455
627899,0.29034892,-0.29031232,-0.00460868
628199,0.2811884,-0.2810809,-0.0077754157
628499,0.2659701,-0.26593846,-0.0041045533
628799,0.28136063,-0.28095904,-0.015026979
629099,0.2680202,-0.2674744,-0.017096251
629399,0.25621104,-0.25538966,-0.020499319
629699,0.24578854,-0.2446804,-0.023313398
629999,0.22562306,-0.22480771,-0.019163817
630299,0.2229844,-0.22157139,-0.02506318
630599,0.21203391,-0.20851605,-0.038463507
630899,0.20223281,-0.19734716,-0.04418382
631199,0.16605733,-0.16159755,-0.038226586
631499,0.17529134,-0.16918302,-0.04587108
631799,0.16545622,-0.15713975,-0.051796287
632099,0.15696879,-0.15048727,-0.04464053
632399,0.14354947,-0.13454483,-0.050041396
632699,0.13449897,-0.124729685,-0.050323725
632999,0.12391612,-0.112384945,-0.05219988
633299,0.11004778,-0.09825967,-0.0495535
633599,0.10127813,-0.08757303,-0.0508746
633899,0.07873537,-0.05824468,-0.052979387
634199,0.071793795,-0.045311015,-0.05568897
634499,0.06635601,-0.027093908,-0.06057261
634799,0.068509914,0.0026495694,-0.068458654
635099,0.07078935,0.020445144,-0.06777262
635399,0.086950175,0.054457366,-0.06778443
635699,0.10242323,0.0734192,-0.07141525
635999,0.13034712,0.104886614,-0.07738973
636299,0.14692889,0.1256696,-0.076126546
636599,0.17842247,0.15957516,-0.079814434
636899,0.2058575,0.18796583,-0.0839414
637199,0.22430667,0.20907079,-0.081258155
637499,0.249674,0.23576368,-0.082174174
637799,0.281909,0.27269027,-0.071503066
638099,0.2957685,0.28230053,-0.088235036
638399,0.30338186,0.29254115,-0.08037554
638699,0.36424303,0.3523353,-0.0923732
638999,0.37210348,0.3632404,-0.08073057
639299,0.41592327,0.4091384,-0.074819274
639599,0.39932007,0.392013,-0.07604151
639899,0.38812733,0.38089904,-0.07455701
640199,0.35474303,0.34782073,-0.06973782
640499,0.39012522,0.38342193,-0.07200914
640799,0.40137038,0.39542136,-0.06884857
641099,0.42969364,0.4216002,-0.08300547
641399,0.398409,0.39358097,-0.061836522
641699,0.4091059,0.40312916,-0.06967442
641999,0.3819651,0.3769002,-0.061996497
642299,0.39729485,0.39233157,-0.06260296
642599,0.41409656,0.40863323,-0.06704354
642899,0.44963205,0.44429642,-0.06906297
643199,0.41101497,0.4086098,-0.04439968
643499,0.45827392,0.45332336,-0.06717821
643799,0.41161582,0.4073523,-0.05909057
644099,0.39263323,0.38923988,-0.051509067
644399,0.42572406,0.42235962,-0.053416718
644699,0.4213988,0.41903368,-0.04458371
644999,0.4631287,0.46023253,-0.051712513
645299,0.4237651,0.41940558,-0.060628604
645599,0.38333628,0.3792416,-0.055879597
645899,0.37626258,0.3739233,-0.04189145
646199,0.33821705,0.33535716,-0.043890018
646499,0.36458397,0.3623901,-0.039936043
646799,0.37412784,0.37057662,-0.051425546
647099,0.3563805,0.35318437,-0.04762173
647399,0.34007972,0.3370785,-0.04508101
647699,0.32109112,0.3177995,-0.04585815
647999,0.31909302,0.3173223,-0.033569198
648299,0.33387274,0.33135435,-0.04093046
648599,0.3036263,0.3022654,-0.028715076
648899,0.29583493,0.29469368,-0.025960274
649199,0.30307275,0.30270302,-0.014965744
649499,0.29085335,0.2898677,-0.02392482
649799,0.2787007,0.2782801,-0.01530592
650099,0.26789936,0.26690337,-0.023079498
650399,0.25584692,0.25481015,-0.023009412
650699,0.25303933,0.25166377,-0.026348509
650999,0.2271077,0.22597198,-0.02268426
651299,0.20640634,0.20596722,-0.013456876
651599,0.17126964,0.17099816,-0.009639431
651899,0.17336063,0.17328939,-0.0049696225
652199,0.17125356,0.17124511,-0.0017007762
652499,0.14224374,0.14218956,-0.0039253477
652799,0.13176933,0.13134302,-0.010590868
653099,0.1264799,0.12647964,-0.0002560959
653399,0.10078802,0.10032932,0.009604811
653699,0.08312378,0.082544744,0.009794258
653999,0.07587175,0.07522888,0.009855926
654299,0.0539573,0.050628074,0.018659806
654599,0.046303246,0.04160639,0.020319924
654899,0.031263318,0.019374724,0.024535993
655199,0.029795785,-0.015174311,0.02564233
655499,0.043570433,-0.02583671,0.035083428
655799,0.050691314,-0.032128867,0.039208997
656099,0.062008575,-0.041501332,0.0460728
656399,0.076879494,-0.06289911,0.044205863
656699,0.09401589,-0.08156102,0.046763103
656999,0.11576903,-0.10495002,0.048866786
657299,0.13951333,-0.1305279,0.049258854
657599,0.1667403,-0.15438491,0.062989146
657899,0.18620723,-0.17411555,0.06600688
658199,0.2026156,-0.19216798,0.06422264
658499,0.2307507,-0.21844418,0.07435062
658799,0.2557816,-0.24094364,0.085850924
659099,0.2628335,-0.2502762,0.08027003
659399,0.28108943,-0.26881728,0.08214947
659699,0.31052452,-0.29828924,0.08630764
659999,0.31033936,-0.30050755,0.077496655
660299,0.3289051,-0.31665882,0.08891422
660599,0.3537177,-0.34276423,0.08734353
660899,0.36151817,-0.35240352,0.08066693
661199,0.35366908,-0.34348235,0.08427162
661499,0.36857346,-0.36106226,0.074029975
661799,0.37073126,-0.3617282,0.08120571
662099,0.38469344,-0.3778059,0.07246904
662399,0.3979521,-0.39221877,0.067307584
662699,0.40319964,-0.39653525,0.073005065
662999,0.4031415,-0.3966402,0.07210857
663299,0.41148555,-0.40492007,0.07321257
663599,0.41916716,-0.41324747,0.070197016
663899,0.39558893,-0.39118335,0.058874454
664199,0.40673605,-0.40217406,0.060747374
664499,0.39270812,-0.38725597,0.06521119
664799,0.3902169,-0.38706076,0.049529813
665099,0.3954822,-0.3924848,0.048598893
665399,0.3909839,-0.3879644,0.048497874
665699,0.37304106,-0.37109923,0.03801328
665999,0.36584708,-0.36392578,0.037444822
666299,0.37062943,-0.369443,0.029631283
666599,0.37421504,-0.37309095,0.028983159
666899,0.37795615,-0.3770963,0.02548027
667199,0.36798385,-0.36746696,0.019497484
667499,0.36017936,-0.35977402,0.01708311
667799,0.37057555,-0.37040308,0.01130442
668099,0.35799927,-0.3579125,0.007880388
668399,0.34618908,-0.34618568,-0.0015352952
668699,0.35255662,-0.35255384,-0.0013890928
668999,0.33844596,-0.33831996,-0.009233934
669299,0.3310998,-0.33094847,-0.010009983
669599,0.33084917,-0.33072293,-0.00913948
669899,0.2710788,-0.2710484,-0.0040582484
670199,0.32324183,-0.32293504,-0.014078992
670499,0.31317744,-0.3124768,-0.020937221
670799,0.31632227,-0.3154094,-0.024014108
671099,0.3110456,-0.3103145,-0.021313068
671399,0.30808282,-0.3070067,-0.025727732
671699,0.29643175,-0.29447535,-0.034000814
671999,0.28675884,-0.28442147,-0.03653839
672299,0.27436405,-0.27151692,-0.039423287
672599,0.27662924,-0.27387092,-0.03896728
672899,0.26529476,-0.26251784,-0.0382845
673199,0.26787627,-0.26317328,-0.049975257
673499,0.23107427,-0.22605115,-0.047918636
673799,0.23616567,-0.23180111,-0.045193776
674099,0.24139653,-0.23542672,-0.05335304
674399,0.2399464,-0.233355,-0.055854376
674699,0.21661188,-0.20973022,-0.054165848
674999,0.20502678,-0.19795781,-0.053373016
675299,0.1999609,-0.19249102,-0.054143913
675599,0.1826695,-0.17287976,-0.058997795
675899,0.18208334,-0.1741154,-0.05327441
676199,0.1809875,-0.17078355,-0.059912097
676499,0.17227209,-0.15841371,-0.06769616
676799,0.16871925,-0.1535842,-0.069843285
677099,0.15565449,-0.14021017,-0.06759755
677399,0.1451623,-0.12484044,-0.07407399
677699,0.12840268,-0.103049584,-0.07660308
677999,0.11704882,-0.08329069,-0.082238
678299,0.10825226,-0.06701845,-0.08501223
678599,0.09512817,-0.035029862,-0.08844364
678899,0.10854079,-0.03205685,-0.1036989
679199,0.088322476,0.0007459601,-0.08831933
679499,0.086398326,0.017989451,-0.08450472
679799,0.104063354,0.041960444,-0.09522869
680099,0.11610515,0.0678656,-0.09420543
680399,0.13095865,0.08788127,-0.097093
680699,0.1533402,0.12069648,-0.094581075
680999,0.18555096,0.15369453,-0.103957444
681299,0.21364336,0.18511505,-0.10665786
681599,0.23899393,0.21266359,-0.10905179
681899,0.247405,0.22603509,-0.10058513
682199,0.24561863,0.22907968,-0.08860595
682499,0.25572187,0.24227269,-0.08183896
682799,0.2604437,0.2485653,-0.07775729
683099,0.26290888,0.25261578,-0.072844595
683399,0.2828654,0.27510545,-0.065801546
683699,0.29570457,0.28950384,-0.060238723
683999,0.2963906,0.2915441,-0.053380013
684299,0.30180162,0.29769808,-0.049599152
684599,0.30134112,0.2981818,-0.043521073
684899,0.30613682,0.3050621,-0.025629923
685199,0.31714433,0.31605107,-0.026310494
685499,0.31787688,0.3170565,-0.022822823
685799,0.34199062,0.34151497,-0.018030804
686099,0.33816773,0.33782676,-0.015181748
686399,0.33700725,0.33662558,-0.016034028
686699,0.3328382,0.33272755,-0.008583435
686999,0.3416049,0.3413465,-0.0132829035
687299,0.35938147,0.35892898,-0.018028695
687599,0.37577444,0.37576026,-0.0032669052
687899,0.36363676,0.36336002,-0.014184318
688199,0.3780038,0.3775011,-0.01948879
688499,0.35925782,0.3591399,-0.009203298
688799,0.36504084,0.3650383,-0.0013664793
689099,0.40838474,0.40829498,-0.008561648
689399,0.3983505,0.3982903,-0.0069243484
689699,0.37154686,0.37153473,-0.0030049696
689999,0.37834495,0.37831,-0.005141424
690299,0.4284624,0.42834902,-0.0098552285
690599,0.39722744,0.3972153,-0.0031039428
690899,0.4346398,0.43456855,-0.007871022
691199,0.4026307,0.4022676,-0.017095236
691499,0.40684816,0.40678528,-0.00715414
691799,0.3912452,0.39116463,-0.007940192
692099,0.42800346,0.42786986,-0.010692482
692399,0.46370167,0.463216,-0.0212166
692699,0.42753616,0.42707798,-0.019787716
692999,0.4302924,0.42952332,-0.025714874
693299,0.35392052,0.35335758,-0.019953994
693599,0.37989992,0.37851048,-0.03246224
693899,0.34917265,0.34871566,-0.017859101
694199,0.37991536,0.37859568,-0.031638112
694499,0.3847023,0.38375968,-0.026913917
694799,0.34888527,0.34803212,-0.024383647
695099,0.35962963,0.35871786,-0.025592245
695399,0.39630598,0.39460033,-0.036729086
695699,0.38075218,0.3795281,-0.030506484
695999,0.37252152,0.3706771,-0.037024003
696299,0.3167651,0.31561106,-0.027014686
696599,0.3417451,0.33938232,-0.040116772
696899,0.33695248,0.33364245,-0.047113266
697199,0.28942534,0.28692675,-0.037948225
697499,0.283111,0.28186518,-0.026530411
697799,0.35358086,0.35169822,-0.036438987
698099,0.3600907,0.35708916,-0.046396766
698399,0.26416308,0.26328695,-0.021496683
698699,0.2842109,0.28326866,-0.023123443
698999,0.28531358,0.28253165,-0.03974562
699299,0.2585266,0.25726384,-0.02552098
699599,0.29117236,0.28718483,-0.048023075
699899,0.27095458,0.26992005,-0.023655087
700199,0.21150278,0.21030492,-0.022478106
700499,0.20767382,0.20525089,-0.031630397
700799,0.19152723,0.19084167,-0.016190639
701099,0.18525298,0.18462266,-0.015268873
701399,0.1660293,0.16571489,-0.010212915
701699,0.12553811,0.12523705,-0.008688996
701999,0.086933695,0.086788796,0.005017183
702299,0.08556309,0.08535683,-0.0059374785
702599,0.09328663,0.09295747,-0.007829761
702899,0.07083096,0.07083024,-0.00032075745
703199,0.046979208,0.046811633,-0.0039644903
703499,0.019110017,0.004844909,0.01848566
703799,0.019152015,-0.014004032,0.013064714
704099,0.04138277,-0.034847513,0.02232005
704399,0.04718684,-0.04606803,0.010214412
704699,0.07362252,-0.07229292,0.013928746
704999,0.069498554,-0.06800572,0.014327318
705299,0.08519263,-0.08183221,0.023691237
705599,0.110989384,-0.1061717,0.032345228
705899,0.1413846,-0.13597658,0.038729552
706199,0.15669793,-0.15092042,0.042157616
706499,0.18032046,-0.17359406,0.048791092
706799,0.19894962,-0.18884999,0.06258303
707099,0.21055657,-0.20160174,0.060751952
707399,0.22729622,-0.21677645,0.068348646
707699,0.23248142,-0.22155762,0.070426084
707999,0.23080213,-0.21967529,0.07079827
708299,0.2764525,-0.26646006,0.073654845
708599,0.2890461,-0.27838936,0.07776253
708899,0.30007565,-0.28893906,0.08099141
709199,0.30592656,-0.296578,0.07505032
709499,0.312821,-0.30301413,0.077713735
709799,0.31912905,-0.31031102,0.0745012
710099,0.31986514,-0.31226164,0.06932798
710399,0.3168394,-0.3095909,0.067384474
710699,0.31293726,-0.30641958,0.063535675
710999,0.28722486,-0.28055623,0.061533045
711299,0.33227947,-0.32716912,0.058051866
711599,0.3298333,-0.32521576,0.05499741
711899,0.33772135,-0.33403903,0.0497357
712199,0.33346933,-0.32977584,0.049494497
712499,0.33367762,-0.33059397,0.045258947
712799,0.3292639,-0.32659426,0.041843798
713099,0.31396273,-0.31160036,0.038442202
713399,0.29012015,-0.28849736,0.030642776
713699,0.3341484,-0.33248436,0.03330628
713999,0.32505202,-0.32386908,0.027706336
714299,0.33196133,-0.33072102,0.02866919
714599,0.33369163,-0.33327886,0.016591765
714899,0.32022548,-0.3199875,0.012343486
715199,0.31787643,-0.31775767,0.008688709
715499,0.2763043,-0.27630076,-0.0013984593
715799,0.3251625,-0.3251361,0.0041433326
716099,0.31173435,-0.31171265,0.0036782848
716399,0.31063005,-0.31062967,0.0004984159
716699,0.30838355,-0.30836934,-0.0029605674
716999,0.2985558,-0.29853117,-0.0038327544
717299,0.28695154,-0.28688315,-0.006265467
717599,0.2760491,-0.27593362,-0.007984021
717899,0.20198806,-0.20076993,-0.022149738
718199,0.2736363,-0.27306286,-0.017706167
718499,0.2684485,-0.26825082,-0.01030021
718799,0.26335698,-0.262497,-0.021265388
719099,0.24393906,-0.24240242,-0.027337322
719399,0.2367797,-0.2354642,-0.024924535
719699,0.21608001,-0.21447414,-0.026294814
719999,0.20875832,-0.20646968,-0.030827079
720299,0.16182166,-0.15763257,-0.03658175
720599,0.21418422,-0.21177572,-0.032030072
720899,0.19062407,-0.18748169,-0.034469638
721199,0.1789786,-0.17556283,-0.03479992
721499,0.17043912,-0.16628164,-0.037415437
721799,0.1439948,-0.13870473,-0.038671646
722099,0.13824096,-0.1306639,-0.04513877
722399,0.117978826,-0.1108356,-0.040428646
722699,0.09453489,-0.085605346,-0.040106993
722999,0.07005059,-0.0544903,-0.04402149
723299,0.04631574,-0.019018479,-0.04223086
723599,0.06621076,-0.042180035,-0.051036347
723899,0.056699865,-0.017882528,-0.05380604
724199,0.058890812,0.0034580003,-0.0587892
724499,0.063017964,0.02866882,-0.056119177
724799,0.08220168,0.055881016,-0.06028622
725099,0.11549224,0.092377216,-0.06931744
725399,0.14231005,0.122230746,-0.07288207
725699,0.17091537,0.15258178,-0.07701212
725999,0.19307868,0.1741662,-0.083339766
726299,0.21491317,0.19521941,-0.089872435
726599,0.24754429,0.22904731,-0.09389092
726899,0.29205218,0.27864048,-0.08748686
727199,0.27827296,0.26518595,-0.08433421
727499,0.30614242,0.2940547,-0.08517639
727799,0.29707772,0.28487045,-0.08428519
728099,0.28984094,0.27639207,-0.08726508
728399,0.27784592,0.26523092,-0.08277029
728699,0.31287584,0.30063888,-0.08664615
728999,0.31839657,0.30789584,-0.08109578
729299,0.335978,0.32532766,-0.08392328
729599,0.3556952,0.3446934,-0.087781034
729899,0.3982135,0.38676184,-0.094811775
730199,0.3851715,0.3774995,-0.07649326
730499,0.37400648,0.36642432,-0.07492702
730799,0.35491225,0.3491706,-0.06358141
731099,0.3391947,0.33339676,-0.062447008
731399,0.36666107,0.36030164,-0.067993045
731699,0.37916857,0.3712162,-0.0772487
731999,0.37750953,0.3727826,-0.05955332
732299,0.37807935,0.37171766,-0.06906504
732599,0.4128625,0.40790072,-0.0638156
732899,0.44916916,0.4447143,-0.06310391
733199,0.43612304,0.4310713,-0.06618781
733499,0.39207062,0.38742936,-0.06014863
733799,0.3861263,0.3810597,-0.06234618
734099,0.38029617,0.37719712,-0.048451144
734399,0.38593817,0.381493,-0.05840711
734699,0.3646414,0.36101687,-0.051285163
734999,0.34946162,0.34626955,-0.047125537
735299,0.36611748,0.363686,-0.042124752
735599,0.39578292,0.39299697,-0.046877645
735899,0.322421,0.32032835,-0.036675137
736199,0.33218867,0.32867718,-0.04817303
736499,0.37274852,0.37014383,-0.043988466
736799,0.35497296,0.35267565,-0.040319394
737099,0.29647765,0.29453185,-0.03391127
737399,0.3041218,0.30217353,-0.034368966
737699,0.33084404,0.32856578,-0.038759492
737999,0.33297724,0.3307286,-0.038632084
738299,0.2974323,0.2959608,-0.02954947
738599,0.31771436,0.31590557,-0.033853877
738899,0.3050651,0.30227894,-0.04113593
739199,0.2815824,0.27998322,-0.029967377
739499,0.25865898,0.25702918,-0.028990885
739799,0.24702771,0.24541818,-0.028153455
740099,0.23677476,0.23618189,-0.016745316
740399,0.2262956,0.22577444,-0.015349525
740699,0.22015984,0.21955991,-0.016242137
740999,0.20138972,0.2009903,-0.012677168
741299,0.16093944,0.16088167,-0.004311742
741599,0.17026266,0.17001098,-0.009253891
741899,0.13833502,0.13831852,-0.0021369786
742199,0.14267583,0.14267577,0.000116273164
742499,0.13540863,0.13539246,0.0020924963
742799,0.11993314,0.11971825,0.0071762637
743099,0.10292486,0.10173379,0.01561294
743399,0.08707078,0.08642725,0.010566491
743699,0.07258375,0.0713803,0.013162601
743999,0.0648147,0.06229408,0.017899524
744299,0.059453174,0.053082317,0.02677589
744599,0.049258538,0.041087694,0.027169926
744899,0.035913933,0.019676918,0.03004379
745199,0.031864073,0.006235702,0.031247964
745499,0.038074877,-0.018266384,0.03340712
745799,0.053561702,-0.03756859,0.038176656
746099,0.072865725,-0.0591457,0.042558197
746399,0.09471584,-0.082060784,0.047298193
746699,0.11873886,-0.10273454,0.05953597
746999,0.14179584,-0.12726116,0.062535256
747299,0.16580603,-0.15122536,0.06798917
747599,0.18423173,-0.16972871,0.07164843
747899,0.21052335,-0.19513321,0.079013385
748199,0.2199027,-0.20651619,0.075553045
748499,0.2480787,-0.23297891,0.08522831
748799,0.25589848,-0.24101348,0.08600311
749099,0.26720515,-0.25375608,0.083704524
749399,0.28065753,-0.26968282,0.07771635
749699,0.30845764,-0.2953851,0.088846885
749999,0.31026486,-0.29828733,0.08537535
750299,0.31953964,-0.3085764,0.08298303
750599,0.30189216,-0.2940861,0.06820738
750899,0.3312841,-0.32256037,0.07552452
751199,0.33092764,-0.32324266,0.070903316
751499,0.35112014,-0.342813,0.07592497
751799,0.35525432,-0.35011595,0.060203414
752099,0.36126047,-0.3541902,0.0711226
752399,0.3760696,-0.3699167,0.06774916
752699,0.3799385,-0.37424088,0.06555171
752999,0.39316207,-0.387067,0.06896063
753299,0.37427106,-0.37019572,0.055081382
753599,0.39014906,-0.3851295,0.06238241
753899,0.3928184,-0.38938117,0.051851753
754199,0.39180958,-0.38801306,0.05441131
754499,0.37878186,-0.3751778,0.052127708
754799,0.37658378,-0.37445566,0.039978586
755099,0.37911353,-0.3773168,0.03686578
755399,0.36079872,-0.35950777,0.030493611
755699,0.35868174,-0.35809332,0.020536603
